username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,followers_diff,clase
bts_love_myself,20.0,True,6014000,6,207,9503,153,32.333333333333336,4078.0,22045.666666666668,16.666666666666668,6013994,human
bubba,13.0,False,7893,1492,1894,342,73,0.7,0.3,3.5,0.1,6401,human
bullchen88,115.0,False,11,110,1357,1,12,0.0285714285714285,0.0857142857142857,0.1428571428571428,0.0285714285714285,-99,bot
bushwickrunner,10.0,False,704,877,22630,23,4824,1.2,0.1,2.9,0.0,-173,human
business,35.0,True,8883592,1439,864791,68689,294688,9.2,14.2,44.4,3.4,8882153,human
business,35.0,True,8883593,1439,864791,68689,294688,8.8,19.0,42.2,4.6,8882154,human
bvanmatre29,21.0,False,563,418,4076,4,496,0.3333333333333333,0.1111111111111111,5.444444444444445,0.1111111111111111,145,human
bydanielvictor,12.0,True,25735,3820,38127,1310,1725,0.1666666666666666,0.0,3.5,0.1666666666666666,21915,human
byl015,4.0,False,595,212,90,3,0,2.6,20.2,64.6,0.8,383,human
bytebiscuit,32.0,False,1380,804,20450,68,8836,0.5384615384615384,0.0769230769230769,1.6923076923076923,0.0,576,human
c0z,11.0,True,4725,397,25389,357,456,0.3333333333333333,0.0,1.0,0.0,4328,human
cIoversana,7.0,False,1397,188,131687,42,12692,0.5714285714285714,0.2857142857142857,3.7142857142857135,0.0,1209,human
c_lemp,40.0,False,968,1741,3472,45,140,0.8888888888888888,0.4444444444444444,3.4444444444444446,0.2222222222222222,-773,human
cabdirashed,33.0,True,41384,9131,9406,41,1917,1.7777777777777777,7.333333333333333,25.55555555555556,0.4444444444444444,32253,human
cainmma,18.0,True,901753,440,2358,2923,617,26.88888888888889,138.44444444444446,1015.7777777777778,15.88888888888889,901313,human
caityd1d,18.0,False,333,1381,1993,13,327,0.1666666666666666,0.0,1.0,0.0,-1048,human
calangheyu,19.0,False,249,671,1777,1,21,0.28,0.0,0.32,0.0,-422,bot
calebmclaughlin,5.0,True,1521364,233,1205,942,447,152.5,257.125,4234.125,60.75,1521131,human
callmekaye__,9.0,False,39,597,1916,0,61,0.7142857142857143,0.0,0.7142857142857143,0.0,-558,human
callmekola,5.0,False,1949,749,59584,14,276,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,1200,human
calvin_miller7,6.0,True,30047,530,2110,58,84,2.75,2.0,62.625,0.125,29517,human
cam5xtimer,7.0,False,1753,723,19911,7,203,0.1428571428571428,0.2857142857142857,11.0,0.0,1030,human
camartinezbu,3.0,False,958,2016,2503,11,201,1.0,0.0,0.0,0.0,-1058,human
camillabtaylor,2.0,False,548,1423,1537,10,36,1.0,0.5,4.5,0.0,-875,human
camlinke,15.0,False,2570,3122,3641,112,118,0.8888888888888888,1.1111111111111112,9.333333333333334,0.0,-552,human
camurphy3,2.0,False,1245,2491,7462,9,643,0.25,0.0,5.5,0.0,-1246,human
cancer_hn,2.0,False,518272,12,10554,237,1182,5.0,172.0,1360.5,34.0,518260,human
cannons12,31.0,False,1249,3707,15886,21,3934,0.3,0.7,15.3,0.0,-2458,human
captocv,50.0,False,5,102,55,0,30,0.0,0.0,0.1,0.0,-97,bot
caremark_barnet,25.0,False,306,538,71,0,70,0.0,0.125,1.25,0.0,-232,human
carl_gabbard,6.0,False,1223,4929,478,2,3,0.1,0.1,0.9,0.0,-3706,human
carlamjavier,14.0,True,4412,8606,11577,85,500,0.5,0.0,3.75,0.0833333333333333,-4194,human
carlberdahl,52.0,False,1137,3295,1158,22,21,0.3636363636363636,0.4545454545454545,2.909090909090909,0.0,-2158,human
carlybella_,5.0,False,4713,883,92216,49,4738,0.6,0.2,2.8,0.0,3830,human
carlyhorse30,36.0,False,245,420,8469,2,170,0.3137254901960784,0.2156862745098039,1.3725490196078431,0.0196078431372549,-175,bot
carlyjosephs,3.0,False,320,331,2489,1,26,0.0,0.0,1.2,0.0,-11,human
carmeloanthony,3.0,True,9279891,409,3441,17091,1049,56.4,145.8,1808.4,19.4,9279482,human
carmenpink,74.0,False,191,333,10429,14,844,0.0638297872340425,0.0,0.1276595744680851,0.0,-142,bot
carolanderson53,51.0,False,346,547,89,0,7,0.0625,1.28125,2.8125,0.125,-201,bot
carras16,10.0,True,2569442,127,988,3651,187,69.66666666666667,516.6666666666666,4015.6666666666665,23.666666666666668,2569315,human
carrieanninaba,5.0,True,280326,1585,14787,2244,1925,4.2,3.8,21.6,0.2,278741,human
carriestiles,9.0,False,37,197,68,0,18,0.5714285714285714,0.8571428571428571,3.0,0.0,-160,human
carrollste,19.0,True,1811,800,1161,67,163,0.3846153846153846,0.0769230769230769,1.3846153846153846,0.0,1011,human
carstenknop,5.0,True,17614,992,22680,652,402,0.0,0.5,0.0,0.0,16622,human
casspernyovest,12.0,True,4181232,1355,200870,1320,9565,32.0,142.375,1568.0,10.0,4179877,human
castawaymaya,1.0,False,4215,1321,90386,10,4341,0.2,0.0,1.2,0.0,2894,human
catalinmpit,10.0,False,106806,965,13739,1056,658,0.6666666666666666,0.3333333333333333,5.777777777777778,0.0,105841,human
catalogworks,25.0,False,25700,3,2634,622,177,1.0,0.7777777777777778,9.666666666666666,0.1111111111111111,25697,human
catatmyfeet,10.0,False,1584,2103,2472,11,964,0.125,0.0,1.0,0.0,-519,human
cately00,0.0,False,429,376,16,3,0,0.0,0.0,3.0,0.0,53,human
catherinebroy,14.0,False,38288,38684,14644,257,3278,0.2,0.0,1.0,0.0,-396,human
catmer87,3.0,False,9,138,27,0,5,0.0,0.0,0.5,0.0,-129,bot
cavern_caravan,133.0,False,188,1,13006,20,0,0.0,0.173076923076923,0.5,0.0,187,bot
cavescience,28.0,False,1439,207,1424,20,174,0.6363636363636364,0.3636363636363636,10.727272727272728,0.2727272727272727,1232,human
cbouvier15,0.0,False,326,1086,467,18,41,0.0,0.0,4.0,0.0,-760,human
cbouzy,4.0,True,354662,4891,41384,1874,7521,733.0,2644.0,29715.0,254.0,349771,human
cc_chapman,10.0,True,44328,24240,154701,3943,6311,1.375,0.25,5.625,0.125,20088,human
cc_jalvarez,4.0,False,140,239,70,0,3,0.75,0.0,1.5,0.0,-99,human
cchnss,3.0,False,0,154,44,0,20,0.0,0.0,0.0,0.0,-154,human
ccnewssuorce,24.0,False,2496,4452,60087,16,4541,1.2307692307692308,4.0,18.53846153846154,0.0769230769230769,-1956,human
cconley723,19.0,False,1382,3636,9919,11,193,0.2222222222222222,0.3333333333333333,1.0,0.0,-2254,human
ccp2000,10.0,False,298,842,508,4,12,0.3333333333333333,0.0,0.5,0.0,-544,human
ccwoerner11,3.0,False,241,875,15840,0,217,0.8,0.0,0.0,0.0,-634,human
cdhwings,8.0,False,1048,3005,11505,24,646,0.375,0.375,1.0,0.0,-1957,human
cdrakemakeup,45.0,False,35,116,2662,4,1,0.0833333333333333,0.0,0.125,0.0,-81,bot
ceciliaasaucedo,0.0,False,618,493,5027,2,242,0.25,0.0,2.75,0.25,125,human
ceinwenmannall,10.0,False,1070,315,737,15,72,0.0,2.5,2.5,0.25,755,human
celsodownunder,75.0,False,76,201,2991,2,8,0.2115384615384615,0.0192307692307692,0.0384615384615384,0.0,-125,bot
ceneblock,10.0,False,429,319,55276,13,7794,0.0,0.0,0.8,0.0,110,human
ceneic,13.0,False,1091,4555,2366,3,81,0.1818181818181818,0.3636363636363636,0.9090909090909092,0.1818181818181818,-3464,human
cetusparibus,14.0,False,233,1675,1756,19,14,0.1111111111111111,0.5555555555555556,1.6666666666666667,0.0,-1442,human
chabaultmarian1,0.0,False,12,82,2560,0,6,0.0,0.0,0.0,0.0,-70,human
chadmendes,7.0,True,261288,586,20692,1171,2116,1.375,0.125,5.75,0.0,260702,human
chaitanyanimesh,11.0,False,14,499,11,0,0,0.3,0.2,2.5,0.2,-485,bot
challengersoc,19.0,False,4832,1584,3406,0,317,0.6666666666666666,2.6666666666666665,5.833333333333333,0.1666666666666666,3248,human
chamath,18.0,True,1605413,722,7962,13955,310,8.0,27.125,266.125,18.75,1604691,human
chandlerriggs,14.0,True,1488247,745,2759,2796,504,97.6,61.0,1745.8,27.7,1487502,human
chaosupdates,2.0,False,231431,224,8172,3067,117,0.0,24.0,28.0,0.0,231207,human
char_char_92,9.0,False,86,78,1396,5,135,0.5,0.3333333333333333,4.0,0.1666666666666666,8,human
charlesgoyette,4.0,False,59986,43606,8418,7,19,3.0,3.1666666666666665,18.83333333333333,0.1666666666666666,16380,human
charlielangton,36.0,True,19736,757,5833,0,4010,3.333333333333333,6.111111111111111,19.666666666666668,1.0,18979,human
charliemassie,4.0,False,1420,490,114929,88,4220,0.1666666666666666,0.0,0.6666666666666666,0.0,930,human
charlottes_web,35.0,False,39702,233,3427,333,1142,0.9090909090909092,1.6363636363636365,9.0,0.1818181818181818,39469,human
chaton_thomas,8.0,False,65,22,63,0,1,0.75,0.0,1.75,0.0,43,human
chboursin,2.0,False,53634,5639,75761,3057,27286,0.0,15.0,13.0,3.0,47995,human
chchatham,36.0,False,2083,3423,2538,65,17,1.2727272727272727,0.1818181818181818,1.818181818181818,0.0,-1340,human
chebel_fedi,1.0,False,285,2074,21,0,0,0.0,0.0,2.0,0.0,-1789,human
check_gate,12.0,False,83,312,81,0,72,0.0,0.375,2.0,0.0,-229,human
cheesy_Womack,24.0,False,1519,1406,147940,24,410,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0909090909090909,113,human
chefkaichase,4.0,False,8537,443,3906,71,418,0.0,0.0,0.6666666666666666,0.0,8094,human
chelsbco,48.0,False,23,608,908,0,1,0.0816326530612244,0.1020408163265306,0.6326530612244898,0.0,-585,bot
cher,34.0,True,4020393,188,36452,11615,2175,264.44444444444446,421.6666666666667,6451.777777777777,43.66666666666666,4020205,human
chetan_bhagat,23.0,True,12503808,169,16617,7148,1284,17.125,21.25,208.625,4.5,12503639,human
chetanna_okafor,4.0,False,171,175,109,0,26,0.2,0.2,2.0,0.0,-4,human
chi_shakedown,15.0,False,301,346,2509,4,175,0.375,0.5,1.25,0.25,-45,human
chickenbiryan,10.0,False,3946,791,1508,7,65,5.666666666666667,12.555555555555555,159.22222222222223,1.5555555555555556,3155,human
chidanandajoshi,61.0,False,54,388,737,0,12,0.2926829268292683,0.1463414634146341,1.170731707317073,0.024390243902439,-334,bot
chinbeard,48.0,False,91799,1608,67447,716,8620,0.8297872340425532,0.2340425531914893,8.702127659574469,0.0,90191,bot
chitinaseeeeeee,11.0,False,1319,4997,12773,5,649,0.4285714285714285,0.0,1.2857142857142858,0.0,-3678,human
chiweethegod,16.0,False,23752,1483,45313,45,8624,1.3333333333333333,0.5,21.5,0.0,22269,human
chngin_the_wrld,4.0,True,24626,17294,21715,532,2651,0.25,1.0,10.75,0.0,7332,human
choosetoaccept,362.0,False,161,0,3193,11,0,0.0769230769230769,0.2115384615384615,0.9230769230769232,0.0576923076923076,161,bot
chrisITguy,2.0,False,127,740,3756,9,145,1.0,0.0,4.0,0.0,-613,human
chris_tiu,7.0,True,1108048,213,8871,1212,680,1.0,4.333333333333333,26.666666666666668,1.0,1107835,human
chrisalbon,6.0,True,70808,906,199,1835,417,0.2857142857142857,0.8571428571428571,10.714285714285714,0.1428571428571428,69902,human
chrisbalola,15.0,False,61,152,407,4,13,0.2,0.0,0.5,0.0,-91,human
chrisbator,14.0,False,1170,4983,9532,102,376,0.2857142857142857,0.0,0.2857142857142857,0.0,-3813,human
chrisbosh,23.0,True,2778746,1322,6646,9691,719,17.0,159.72727272727272,1969.0,7.545454545454546,2777424,human
chrisbrogan,13.0,True,319104,662,215684,22994,4363,0.625,0.0,1.5,0.0,318442,human
chriscornell,13.0,True,1685268,524,4406,9769,697,36.42857142857143,174.85714285714286,1604.0,41.71428571428572,1684744,human
chriscoyier,12.0,True,252662,3443,40724,8710,1830,0.9,2.7,26.0,0.1,249219,human
chrishaunaxx,5.0,False,2178,2054,149412,4,314,0.6,0.0,0.6,0.0,124,human
chrishlad,16.0,False,199131,342,9364,3021,589,1.4,1.9,32.0,0.1,198789,human
chrisjpal,25.0,False,901,234,364,21,19,0.375,3.0,12.625,0.0,667,human
chrismeenach,94.0,False,302,756,25529,0,50,0.0476190476190476,0.0238095238095238,1.2857142857142858,0.0,-454,bot
chrispickering9,6.0,False,23,50,2968,1,0,0.6,0.0,0.2,0.0,-27,bot
chrisrock,10.0,True,5558375,277,2617,12361,665,1646.625,317.375,4033.75,98.5,5558098,human
chrisryvn,14.0,False,545,455,29936,2,565,0.0,0.125,0.75,0.0,90,human
chrissiefit,12.0,True,94512,595,20431,234,2760,4.0,7.909090909090909,97.8181818181818,1.9090909090909087,93917,human
chrissylalika,4.0,False,312,2244,899,0,28,0.0,0.0,0.4,0.0,-1932,human
chrissyteigen,16.0,True,13078076,4762,15374,8638,3740,1093.6666666666667,58.66666666666666,2390.6666666666665,51.66666666666666,13073314,human
chrissyteigen,16.0,True,13078077,4762,15374,8638,3740,45.333333333333336,47.66666666666666,1151.6666666666667,3.6666666666666665,13073315,human
christinaderosa,10.0,False,10243,1422,23490,204,7906,3.2857142857142856,3.2857142857142856,19.142857142857142,0.1428571428571428,8821,human
christophmiehl,21.0,False,434,791,158,3,4,0.8571428571428571,7.857142857142857,36.285714285714285,1.5714285714285714,-357,human
chronicle,7.0,True,284524,2330,63386,7367,2140,0.5714285714285714,1.0,4.857142857142857,1.0,282194,human
chronicleherald,45.0,True,137903,900,175806,1340,59619,0.0,0.4444444444444444,2.888888888888889,0.0,137003,human
chubzacosta43,43.0,False,104,155,4449,1,53,0.0,0.0,0.0697674418604651,0.0,-51,bot
chuksvila,0.0,False,201080,131661,682455,144,732,0.1428571428571428,0.1428571428571428,2.0,0.0,69419,human
chupati,10.0,False,56,254,498,11,23,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,-198,human
chykeonline,9.0,False,17082,2353,4488,40,326,0.6,0.8,1.6,0.0,14729,human
ciaraquill,53.0,False,2156,4482,34252,11,7117,0.875,0.375,3.625,0.0,-2326,human
cillawafer,6.0,False,81,249,4654,1,116,0.5,0.0,0.5,0.0,-168,human
cimec_unitrento,32.0,False,1515,681,1232,7,406,0.8571428571428571,0.2857142857142857,2.4285714285714284,0.2857142857142857,834,human
circulantmatrix,7.0,False,73,921,41,0,0,1.0,0.0,1.0,0.0,-848,human
cirfis,27.0,False,3,29,2204,1,1,0.0,0.0,0.2857142857142857,0.0,-26,bot
cit_collins,16.0,False,2883,4971,37128,29,1468,0.125,0.0,0.875,0.0,-2088,human
citizensclimate,24.0,True,45900,15046,33963,1292,6623,1.5,14.375,30.25,1.375,30854,human
cj28_,15.0,False,635,330,41237,2,1623,0.1428571428571428,0.0,0.1428571428571428,0.0,305,human
cjay6900,90.0,False,216,173,2702,0,42,0.0952380952380952,0.1428571428571428,0.4523809523809524,0.0,43,bot
cjfinnego,4.0,False,1591,400,162886,13,471,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.0,1191,human
ckchumley,16.0,True,15388,5127,34313,177,346,0.7777777777777778,2.555555555555556,7.111111111111111,0.1111111111111111,10261,human
cl4real_,58.0,False,472,2724,137,0,86,0.2926829268292683,0.1219512195121951,1.951219512195122,0.0,-2252,bot
clairerich28,3.0,False,302,504,199,1,31,0.6666666666666666,0.0,4.333333333333333,0.0,-202,human
clazppamp,96.0,False,26,66,3772,1,120,0.0,0.0,0.0,0.0,-40,bot
clee_oh,7.0,False,166,712,3778,6,130,1.25,0.0,2.75,0.0,-546,human
climbrick,18.0,False,345,451,4266,31,396,0.7142857142857143,0.0,1.0,0.0,-106,human
clirmurray,48.0,False,275,274,17280,1,393,0.3513513513513513,0.027027027027027,0.3243243243243243,0.0,1,bot
closburn,22.0,False,608,732,3076,0,175,0.0,1.0,4.833333333333333,0.0,-124,human
cloud9hosting,26.0,False,53,19,280,1,198,0.0217391304347826,0.9347826086956522,0.717391304347826,0.0652173913043478,34,bot
cloudplug,80.0,False,67,1,36117,36,39,0.0,0.0192307692307692,0.0192307692307692,0.0,66,bot
clownabsolute1,93.0,False,226940,40,80,931,66,13.153846153846152,59.26923076923077,435.13461538461536,8.153846153846153,226900,bot
clubartisan,9.0,False,813,4986,2219,11,169,0.25,0.0,0.0,0.0,-4173,human
cm_lifescience,21.0,False,397,2702,284,0,112,0.0769230769230769,0.1538461538461538,0.6923076923076923,0.0,-2305,human
cocosci_lab,13.0,False,2673,106,77,20,3,1.4,19.4,88.0,3.0,2567,human
coderjoe,73.0,False,82,61,1487,8,26,0.392156862745098,0.0392156862745098,0.803921568627451,0.0,21,bot
coindms,7.0,False,86,344,27,2,11,0.0,0.1666666666666666,0.6666666666666666,0.0,-258,human
coinhealth1,57.0,False,6062,9532,820,7,140,0.303030303030303,5.242424242424242,3.9696969696969697,0.2727272727272727,-3470,bot
coleleiter,6.0,True,5631,4000,18748,70,1380,0.2,0.2,6.2,0.0,1631,human
colemanassoc,186.0,False,153,106,1296,2,641,0.0576923076923076,0.173076923076923,0.25,0.0,47,bot
colinmeloy,23.0,True,1256728,28,9190,3797,749,4.363636363636363,2.727272727272727,72.0909090909091,1.0909090909090908,1256700,human
colinsamuels,42.0,False,567,93,6751,49,36,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,474,human
colinz226,76.0,False,22,70,3594,0,230,0.0816326530612244,0.0204081632653061,0.0612244897959183,0.0,-48,bot
collectivemode_,0.0,False,1074,671,362417,0,9619,0.0,0.0,0.0,0.0,403,bot
coloursofmama,1.0,False,30,19,20,0,0,0.0,0.0,1.0,0.0,11,human
comedydynamics,21.0,True,13180,1654,8230,65,3386,0.125,0.5,2.375,0.125,11526,human
commissum,20.0,False,828,1443,5262,201,1127,0.0,1.0,0.5714285714285714,0.0,-615,human
computingnature,20.0,False,7234,1558,1623,72,86,1.3333333333333333,10.166666666666666,49.5,1.0,5676,human
comstock_kelly,25.0,False,108,473,1005,3,16,0.1538461538461538,0.0769230769230769,4.153846153846154,0.0,-365,human
confusedmat,5.0,False,119,1458,104278,3,2390,0.1666666666666666,0.0,0.1666666666666666,0.0,-1339,human
connected_apart,22.0,False,166,205,1113,0,231,0.0,0.1,0.4,0.0,-39,human
conor_pope,23.0,True,115645,4713,29584,540,1403,10.23076923076923,2.076923076923077,65.84615384615384,0.4615384615384615,110932,human
conorheins,33.0,False,731,957,668,11,8,0.8571428571428571,2.142857142857143,10.857142857142858,0.2857142857142857,-226,human
contrarian_mind,10.0,False,177,130,6356,22,91,0.6,2.2,2.8,0.0,47,human
cool_cats,88.0,False,128,1,11490,14,11490,0.0,0.0,0.02,0.0,127,bot
cooldamnjack,22.0,False,188,181,1080,0,84,0.2,0.4,0.8,0.0,7,human
coop493,9.0,False,176,205,433,0,28,0.4444444444444444,0.1111111111111111,2.111111111111111,0.0,-29,human
cordellsecrest,152.0,False,71,308,1806,5,92,0.3,0.075,2.05,0.075,-237,bot
coreyelvis,22.0,False,557,2706,36452,18,1009,0.5,0.0,1.0,0.0,-2149,human
coriils,11.0,False,507,3736,3449,10,129,0.4,0.0,3.2,0.0,-3229,human
cornishpenny,78.0,False,807,1093,1606,17,12,0.2340425531914893,0.1276595744680851,0.5531914893617021,0.0425531914893617,-286,bot
costumebot,91.0,False,21,33,2155,7,0,0.0,0.0196078431372549,0.0196078431372549,0.0,-12,bot
counsellingmee,26.0,False,457,856,1303,16,17,0.0666666666666666,0.0,0.0,0.0,-399,human
courtneya30,7.0,False,32,277,759,1,48,0.0,0.0,0.2857142857142857,0.0,-245,human
cqcesq,45.0,False,288,810,1155,3,287,0.0,0.8,4.2,0.0,-522,human
crabbforpm,1.0,False,48,375,68,0,4,0.0,0.0,0.0,0.0,-327,human
craigweich,9.0,False,7149,7286,26252,303,10356,0.0,0.25,0.25,0.0,-137,human
cramar51,23.0,False,247,337,11990,4,736,0.4,0.0,4.5,0.0,-90,human
creodocs,9.0,False,1893,12,237,5,53,0.25,2.75,10.0,0.25,1881,human
cricketnext,162.0,True,132090,517,201939,695,22987,0.0784313725490196,0.3529411764705882,4.2745098039215685,0.0392156862745098,131573,bot
criscyborg,4.0,True,241774,3197,63265,1365,6805,5.0,8.0,60.0,0.0,238577,human
cristianbdz,1.0,False,994,221,83976,14,799,1.0,0.0,0.0,0.0,773,human
cristoferosgro,13.0,True,3413,2834,5448,0,364,0.5,0.0,1.6666666666666667,0.0,579,human
croon1,9.0,True,217472,1055,2241,102,866,0.1111111111111111,1.2222222222222223,3.0,0.0,216417,human
crowdclan,78.0,False,97800,61521,63985,1469,755,0.82,0.52,0.9,0.14,36279,bot
crypto_rand,12.0,True,301549,566,20358,4779,5455,5.0,6.777777777777778,77.55555555555556,0.7777777777777778,300983,human
crystal63,54.0,False,1947,1175,183679,35,359,0.5,1.375,2.75,0.0,772,human
csdeche,12.0,False,490,270,3098,5,71,0.6,0.2,1.2,0.0,220,human
csir_ncl,60.0,False,12251,95,1074,50,311,0.75,4.666666666666667,39.5,0.1666666666666666,12156,human
cterrelljones,0.0,False,33,197,104,2,2,0.0,0.0,0.0,0.0,-164,human
curi_ms,0.0,False,3,65,14,0,1,0.0,0.0,0.0,0.0,-62,human
curious_drive,23.0,False,750,173,1042,12,310,1.1,0.8,6.8,0.0,577,human
cutielady1,86.0,False,18,37,1387,2,0,0.6153846153846154,0.1153846153846153,0.1923076923076923,0.0,-19,bot
cvheady007,11.0,False,262014,290365,53611,2231,1802,0.0,1.3333333333333333,1.6666666666666667,0.0,-28351,human
cybertechpsych,25.0,False,3401,3344,6175,422,661,0.1666666666666666,2.5,2.333333333333333,0.0,57,human
cylon7,25.0,False,1086,535,327,47,1,0.1818181818181818,1.9090909090909087,3.727272727272727,0.0909090909090909,551,human
cynophilicfvr,9.0,False,156,1144,389,1,53,0.6666666666666666,0.0,1.7777777777777777,0.0,-988,human
cynthiayip,9.0,False,78,519,3985,7,1194,0.4285714285714285,0.2857142857142857,5.857142857142857,0.0,-441,human
czamra_,9.0,False,921,1340,73099,13,5052,0.0,0.0,0.4,0.0,-419,human
czarelena,13.0,False,927,291,4840,1,603,0.625,0.0,0.75,0.0,636,human
d0thathockey,5.0,False,61,447,5801,0,264,0.0,0.0,0.0,0.0,-386,human
d3vtechofficial,162.0,False,491,117,409,1,136,0.0,0.3461538461538461,0.3653846153846153,0.0,374,bot
dEj_501,2.0,False,796,793,83699,3,1474,0.0,0.0,0.0,0.0,3,human
dabit3,21.0,False,126590,12719,46152,2360,2963,9.909090909090908,15.545454545454543,140.45454545454547,2.909090909090909,113871,human
dagdevirencanan,16.0,False,121692,665,5448,222,278,0.7142857142857143,0.5714285714285714,17.571428571428573,0.0,121027,human
daghanirak,12.0,False,11566,813,21833,44,614,0.375,0.125,1.0,0.0,10753,human
dailyusbalius,13.0,False,285,166,696,4,1,0.0,0.0,1.1666666666666667,0.0,119,human
daisyduanny,22.0,False,351,410,739,3,4,0.6666666666666666,1.25,7.0,0.3333333333333333,-59,human
dakoko25,28.0,False,180,300,7555,7,90,0.0204081632653061,0.0,0.0204081632653061,0.0,-120,bot
dalgodoy,73.0,False,129,223,230,4,3,0.08,2.4,4.36,0.32,-94,bot
dalmiaman,20.0,False,861,1323,1983,5,105,0.9,0.2,1.7,0.0,-462,human
damienics,25.0,True,22853,1679,33410,668,1446,1.2,1.5,4.5,0.1,21174,human
dan26wales,6.0,False,12207,3666,35,43,2,2.0,2.0,70.0,3.0,8541,human
